user_name,facs_score,envr_score,serv_score,review,time,from
吃货,3.5,3.5,4.0,"外出办事经过这里，只是少了曾经的热闹，清晨的北京是忙碌的人们，为了生活而拥挤在公交上还有地铁中，地铁来来往往，人们时而上下，除了紧张还是上班的急切，从东方新天地穿过，大部分店面还没营养 店内有售卖早餐的，门口就是地铁站，出行很方便
商场内环境干净卫生",2020-09-21 22:18:00,东方新天地
司徒冰蓝,5.0,5.0,4.5,"居然在长安街边上搞活动 有点意思 还是网红大喷泉旁边 而且已经第四期了 这期是生活即艺术 

🌈现场很多个性艺术家 自己创作的作品也都很有意思 

本来是奔着糖蒜去的 有幸认识了大橘子老师 很有意思的老乡 他家大美术馆的“大艺术家”系列可太萌了 本来只想摸摸戴珍珠耳环的小岳岳 结果又粉上了锤娜丽莎和人类之子 实物做工不错 下单下单！

🦄不得不说 市集最火的摊位还是要属我糖蒜大主播喵姐家 一直都是人头攒动 就没断流儿 她家都是欧洲淘来的小古董 各种新奇或经典的宝贝供挑选 都是捡漏价 不怕买不起 收了几个耳环和银器 太开心🤟

🍀十月还有活动 主题我就不清楚啦 你们关注他家公众号等预告吧 就酱~",2020-09-21 11:03:00,东方新天地
老颜0212,5.0,5.0,5.0,"东方新天地是北京长安街东单至王府井的一个特长大型商厦，这里集购物，美食，娱乐，文化，儿童天地，办公，写字楼，摄影，美发，等等于一体的多功能建筑群。这里大牌云集，是购物，纳凉，逛街及遛娃的好去处。
这里交通便利，环境优美，豪华大气，有品质上档次，更是外地人和国际友人（游人）的打卡地。
今天我这个老北京土著也来打卡一下喽！",2020-09-19 21:23:00,东方新天地
什么什么辰,5.0,5.0,5.0,"👀我发现东方新天地新开了一个很文艺的市集——大艺术家市集👩‍🎨
这里不仅有好多好玩的小物件，还有音乐演出。市集是露天的，就在东方君悦大酒店门口的广场，周末晚上去逛逛街，买点自己喜欢的小玩意，走累了坐下来吹吹风听听音乐🎵在繁华的王府井能有这么惬意舒服的地方，真的是太赞了
💛
市集的摊主很多，我来介绍几个热门摊位吧～
-糖蒜广播🧄是知名的网络电台，在网上拥有一大票粉丝，大家快来面基呀！
-PooXin 艺术家👩‍🎨经常创作一些古怪且可爱的生物，我就喜欢这种奇奇怪怪的画风
-张留神儿可以说是中国版的伊藤润二，脑洞很大喜欢恐怖的盆友们可不要错过这个摊位。
-Miss M Vintage售卖的都是来自欧洲的古董小屋，种类好多，自己淘一下肯定能挑到喜欢的饰品。
除了以上那些，市集还有许多手作小物、插画、潮玩，年轻人都喜欢的不得了呢
🧡
这是东方新天地举办的“重塑好时光101焕活之旅”，每期都会有不同艺术主题的市集，本期的主题是“生活即艺术”。各种艺术家用他们的想象力给大家制造快乐，而且东方君悦大酒店还准备了各种美食等着大家😋
💚
本期展期：9.18-20  16:00-21:00 下期展期：9.25-27
地点：北京市东城区东长安街1号，东方新天地平台层（东方君悦酒店门外）
❤
福利：
注册东方新天地会员，🉑️享受5小时免费停车
之前邀请的跨界艺术家涂鸦的冲浪板🏄‍♀️也将在现场抽奖送出哦！",2020-09-19 20:43:00,东方新天地
匿名用户,5.0,5.0,5.0,太喜欢这家店铺的购物体验了，店铺是我购买之禾这个品牌一直以来最大的一家店铺，在里面可以肆意的选购，服务人员态度服务态度很好也特别专业，重点是来了这一家不用去逛别等的了，男装也有，跟我老公一站式搞定，下次买之禾还去东方广场之禾，,2020-09-19 15:30:00,东方新天地
伊桥,0.5,0.5,0.5,"没见过这么烂的商场，商铺打不出小票，让去服务台积分，服务台说管不了，就没人管。
旁边阿姨买的东西有质量问题，店铺负责人不在，找到服务台，服务台也说管不了，得等物业租赁部解决，今天不上班就让消费者等着。
什么问题都解决不了。服务台工作人员还私下嘀咕埋怨顾客。这商场真是太烂了。",2020-09-19 12:11:00,东方新天地
Happy,5.0,5.0,5.0,"在王府井商业街附近、人流量很大，平时观光游客和本地游客都不少，今年疫情特殊情况，商场人不流不如以往。商场非常大，一共有7个主题购物区，每个主题区的商品定都不一样，满足各个层次分明的消费者。太大了，品牌众多、物品种类超级齐全，服装、首饰、箱包、鞋、彩妆品，也有餐饮、娱乐、休闲配套设施。
商场中部庭院新天地还与北京东方君悦大酒店相连，可以说是非常方便了，这区域定位高端，汇聚了世界各地的顶级品牌，是高品质消费区。",2020-09-19 07:15:00,东方新天地
超级奶爸,4.0,4.0,4.0,第二次来新天地，朋友说是东单新天地，我以为是新开的，没想到这个就是王府井新天地，上次没有字你们逛，这次用了近两个小时的时间逛，地下一层人是最多的，因为餐饮都在下面，还有大食代快餐，人更多，说实话这里的商品真的很贵，一楼全部是奢侈品，是有钱的购物天堂，不太适合我，因为贵,2020-09-17 11:47:00,东方新天地
欲将心事付瑶琴2010,4.5,4.5,4.0,"周末去王府井办事，看看还有点时间，路经东方广场，就进去逛了一遭。
几年没来，发现这里店铺已经换了一大半，整体更年轻化，像moussy   SLY这样偏快时尚风格的品牌。中庭有扭扭蛋的大型展示，还有燕窝即饮的店铺，只是整个mall顾客不多。也有些店铺在优惠打折，像上海徐门前写着样衣4折的字样，但依然是顾客寥寥。不知十一假期这种景象是否会有所改观。",2020-09-17 08:00:00,东方新天地
冷舞S,4.5,4.5,4.5,除了太大方向感不好找有点绕，其他的简直太高逼格了，长安街上一道靓丽的风景线呀，旁边王府井，西单，君悦酒店,2020-09-16 13:47:00,东方新天地
【已注销用户】,5.0,5.0,5.0,老牌商场，不管是本地人还是游客都回来逛街。因为位置实在是太方便了，地铁一号线、五号线，公交车都可以直接到，而且和著名的景点，比如故宫、前门、天安门距离都不算远，也有公共交通方便直达。平时上午的时候人不算多，一到12点就很热闹了,2020-09-16 10:25:00,东方新天地
蜜妃,3.5,3.5,3.5,年轻的时候总是去穷逛，哈哈哈，虽然现在也很穷，现在去的比较少了，但这里依旧是以前的样子，来王府井总会来这里溜溜，尤其是这里每天晚上六点之后停车免费简直是福利，刚好下班过来吃个饭遛个食再回家睡觉简直堪称完美。,2020-09-16 09:54:00,东方新天地
x.cb,4.5,4.5,4.5,里面空间很大，有很多品牌店面，有一个美食城，环境也还挺好的,2020-09-15 21:37:00,东方新天地
zhjx26,4.5,4.5,4.5,有一个非常小的文化大集，灯光绚丽，环境不错。,2020-09-15 09:50:00,东方新天地
Yvonne,4.5,4.5,4.5,东方新天地应该是长安街王府井最大型的室内商场了吧，在这不记得逛了多少年，里面商铺换了又换，但是无论怎么更新，你都能在这里选到合适自己的东西，品牌众多，大部分都是中高端的国际大品牌，品质还是有保障的，而且好吃的餐厅也很多，很容易在这里呆一整天,2020-09-15 00:37:00,东方新天地
咩咩不吃草,4.5,5.0,5.0,星期一的上午，陪着老公来逛东方新天地！地库找车位找的好辛苦，转了好几圈，临停车位满满当当，下次还是坐地铁比较安逸！不过商场里真是意外的人少啊，大家记得戴口罩！现在商场有返券活动，人少安静可以耐心逛吃逛吃买买买，小姐姐们服务也非常耐心，大家快去拔草吧！,2020-09-14 18:22:00,东方新天地
时尚老太太-,4.5,4.5,4.5,"路过东方新天地君悦酒店门前的广场看到今天晚上开始举办艺术展，感觉能很好，晚上来看看！
补充一下，今天又来现场了有很多艺术品可以参观购买，而且一个展台发一张集卡盖满章送一个布兜纪念！值得带小孩来参观！",2020-09-13 17:22:00,东方新天地
匿名用户,5.0,5.0,5.0,商场在地铁东单站，出站走路一会就可以到达，商场很大，非常大，找一些吃的地有时有点费劲，中午旁边写字楼的上班族就会到这里用餐，吉野家备受青睐，所以中午去要排队很长时间，不过商场里面好像没有呷哺呷哺，总感觉少了点什么,2020-09-13 15:53:00,东方新天地
可可菠萝,5.0,5.0,5.0,东方广场君悦酒店前的大艺术家市集，闲暇时光的小浪漫,2020-09-13 12:29:00,东方新天地
还是叫大凡爷超cool吧,5.0,5.0,4.5,"这个地理位置还用说吗很好找呀~
最近人还挺少的逛起来很舒服
地下一层的美食街是我最喜欢的地方，各种美食奶茶甜品小吃应有尽有~
其他店铺和楼层本贫困少女也只能window shopping一下，除了赞还能说啥啊…",2020-09-13 03:09:00,东方新天地
小美的夹竹桃,5.0,5.0,5.0,5小时免费停车真的好棒，就是扫码验证比较麻烦，扫码注册才行。先注册的在扫码就通不过，反复说手机已经注册了。幸好闺蜜赶紧扫码否则出不去了,2020-09-13 00:19:00,东方新天地
ilcecily,4.0,4.5,0.5,"之前没有在新天地消费过，9月2日在商场某店铺消费3万多，并不知道小票必须在7天内就要申请线上积分。今日申请积分，提示已过7天申请有效期，无法处理。

打商场客服中心，反馈说，规则已定，即使客户消费20万只要过期了一天都不能积分，也不提供任何可能的解决方式。

我询问商场是否有更高级别部门或领导负责，是否有其他部门可以解决。客服直接说，找警察也没用。表示很无语，谁说要找警察了？这种说话方式，是客服解决问题的态度么？

不会再去这种地方了",2020-09-12 18:15:00,东方新天地
大仙儿,4.5,4.0,4.0,位于长安街上的一家综合性购物中心，占地面积大，地段儿非常好，寸土寸金的地界儿，品牌众多，是休闲购物的好去处,2020-09-12 15:03:00,东方新天地
唯我天琦518,5.0,5.0,0.5,就像聊一聊兑换消费券和欧米茄的那几个销售。家住得远，一大早就开车赶过来兑换消费券，结果还是排上了队，已经是第二次了，每天限量五个，不知道在想什么。然后就是欧米茄的三个销售，给客户插队排队也就算了，还给不挨着的客户加塞，客户没带销售单按说就不能兑换，居然想出了重新打单子也要插队的事，服。刚刚排到，今天说又没有了，说领导没上班，留了手机号上班给我打。行，我在这儿陪着，解决不了就只能算争议或者起诉了吧，让大家看看，谁还来你们家买罪受！！！,2020-09-12 10:26:00,东方新天地
一只特立独行的老鼠,4.5,4.5,4.5,离家近，总来逛，喜欢它那种大气。里面环境很好，一般都是逛的人多，掏钱的人少，哈哈。,2020-09-11 20:37:00,东方新天地
匿名用户,3.0,3.0,0.5,非常差的购物体验，商场活动满额返券，需要商场没开门就排队，连个坐位都没有，基本上等于从七点多要站到商场十点开门，还是消费门槛高的顾客。早知道这么费劲，东西就不买了，花钱找罪受一样。商场的人员服务态度很差。这种营销方式和活动，打死不会来第二次。奉劝大家想来这个商场的还是到skp去买吧，至少不会有这么非人般的体验。,2020-09-11 07:28:00,东方新天地
星辰吹不散,4.5,4.5,4.5,"今日蒙雨，原来路过东方广场东配楼总是共享单车，第一次挨着墙根儿走，对面正是协和医院的国际部，沾沾医气，把眼睛清清，第一次看见墙上一丝丝一点点的痕迹，从前便知道是爬山虎的小吸盘，恁生命力顽强的小东西就是靠这些个上墙，蔓延的到处都是，待被拔去，可怜兮兮的聚在一起，摸摸登登硬，可怜它们只是个附属，长不出绿叶新根（吧？）只是用这样倔强的方式留下痕迹——我曾来过。
好在边上，它还长的好着呢，肆意（叶）盛开。",2020-09-10 09:13:00,东方新天地
